scheme_name,page_url,pdf_url,status,saved_path
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202202011642333258.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202202011642333258.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202202281709491847.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202202281709491847.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202203151822568497.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202203151822568497.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202203251649208551.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202203251649208551.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202206161631220192.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202206161631220192.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202206231152066316.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202206231152066316.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202208041716590114.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202208041716590114.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202208181700110581.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202208181700110581.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202209201132519049.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202209201132519049.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202210041327508847.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202210041327508847.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202301171154461099.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202301171154461099.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202303031231219761.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202303031231219761.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202303171109599929.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202303171109599929.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202305101808339804.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202305101808339804.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202309111736417369.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202309111736417369.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312041653147393.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312041653147393.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312051024150538.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312051024150538.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312051026423401.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312051026423401.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312051028528604.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312051028528604.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312071248517061.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312071248517061.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312111034067521.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312111034067521.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312111036366977.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312111036366977.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312121314406874.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312121314406874.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202312141605223962.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202312141605223962.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202401011203502819.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202401011203502819.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202401021414361394.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202401021414361394.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202401031103352123.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202401031103352123.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202401311424322212.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202401311424322212.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202403201326204277.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202403201326204277.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202404241627397204.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202404241627397204.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202405091441044921.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202405091441044921.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202406031120225562.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202406031120225562.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202406271148090737.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202406271148090737.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202406281842173360.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202406281842173360.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202407041530279340.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202407041530279340.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202411081457403247.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202411081457403247.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202411081459150875.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202411081459150875.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202411131349244781.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202411131349244781.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202411131351506849.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202411131351506849.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202411131733425997.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202411131733425997.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202504021213362300.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202504021213362300.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202505021745139028.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202505021745139028.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202511031143518236.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202511031143518236.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202511061442485662.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202511061442485662.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202511131029076670.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202511131029076670.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202512091745585843.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202512091745585843.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202512121200441406.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202512121200441406.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202601151537587213.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202601151537587213.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202601211857400861.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202601211857400861.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202601231559428941.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202601231559428941.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202601231700311060.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202601231700311060.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202601301543411805.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202601301543411805.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202602231128363082.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202602231128363082.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202602271550514558.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202602271550514558.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202603091522106241.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202603091522106241.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202603171733023138.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202603171733023138.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202603271647172983.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202603271647172983.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202604301424335173.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202604301424335173.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202605291757186780.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202605291757186780.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202606161511115153.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202606161511115153.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202606221808179922.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202606221808179922.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202606291613195952.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202606291613195952.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202606291618160130.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202606291618160130.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202606291621469897.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202606291621469897.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202606291623595885.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202606291623595885.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202607081707099092.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202607081707099092.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202607131625194312.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202607131625194312.pdf
Scholarship Portal,https://sje.rajasthan.gov.in/Scholarship_Portal.aspx,https://sje.rajasthan.gov.in/siteadmin/Uploads/202607211305496620.pdf,DOWNLOADED,Scheme_PDFs/Scholarship Portal/202607211305496620.pdf
YOUTH CO:LAB 2022-23,https://aim.gov.in/youthcolab-2022-23/,,NO_PDF_FOUND,
YOUTH CO:LAB 2023-24,https://aim.gov.in/youthcolab2023-24.php,https://www.climatelinks.org/sites/default/files/asset/document/2023-10/Fintech%2C%20smallholders%20and%20sustainable%20agriculture%20in%20Southeast%20Asia%20Report.pdf,"DOWNLOAD_FAILED: HTTPSConnectionPool(host='www.climatelinks.org', port=443): Max retries exceeded with url: /sites/default/files/asset/document/2023-10/Fintech%2C%20smallholders%20and%20sustainable%20agriculture%20in%20Southeast%20Asia%20Report.pdf (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.climatelinks.org'. (_ssl.c:1010)"")))",
YOUTH CO:LAB 2023-24,https://aim.gov.in/youthcolab2023-24.php,https://www.nabard.org/auth/writereaddata/tender/2107204051Nabard%20Booklet.pdf,"DOWNLOAD_FAILED: HTTPSConnectionPool(host='www.nabard.org', port=443): Max retries exceeded with url: /auth/writereaddata/tender/2107204051Nabard%20Booklet.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x78690a92bb60>, 'Connection to www.nabard.org timed out. (connect timeout=20)'))",
YOUTH CO:LAB 2023-24,https://aim.gov.in/youthcolab2023-24.php,https://www.un.org/esa/socdev/egms/docs/2013/ict/innovation-technology-indigenous.pdf,DOWNLOADED,Scheme_PDFs/YOUTH CO_LAB 2023-24/innovation-technology-indigenous.pdf
YOUTH CO:LAB 2023-24,https://aim.gov.in/youthcolab2023-24.php,https://www.undp.org/sites/g/files/zskgke326/files/2023-10/winners_booklet_updated_.pdf,DOWNLOADED,Scheme_PDFs/YOUTH CO_LAB 2023-24/winners_booklet_updated_.pdf
YOUTH CO:LAB 2023-24,https://aim.gov.in/youthcolab2023-24.php,https://www.unicef.org/media/126246/file/Assistive-Tech-Web.pdf,DOWNLOAD_FAILED: HTTP 403,
YOUTH CO:LAB 2021,https://aim.gov.in/youthcolab2021.php,,NO_PDF_FOUND,
Vernacular Innovation Program,https://aim.gov.in/Vernacular-Innovation-Program.php,,NO_PDF_FOUND,
SCHEMES FOR STARTERS,https://champions.gov.in/MSME_Ministry/start-up-udyam-financing-equity_loan_schemes/new_entrepreneurs_Starters.htm,https://champions.gov.in/Docs/Success_Stories.pdf,DOWNLOADED,Scheme_PDFs/SCHEMES FOR STARTERS/Success_Stories.pdf
SCHEMES FOR STARTERS,https://champions.gov.in/MSME_Ministry/start-up-udyam-financing-equity_loan_schemes/new_entrepreneurs_Starters.htm,https://champions.gov.in/Docs/TestimonialbyFHRAI.pdf,DOWNLOADED,Scheme_PDFs/SCHEMES FOR STARTERS/TestimonialbyFHRAI.pdf
N/A,https://champions.gov.in/mailor/w_champions.htm,,NO_PDF_FOUND,
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/Amendment in General Financial Rules 2017 - Global Tender Enquiry.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Amendment in General Financial Rules 2017 - Global Tender Enquiry.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/CGSSD.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/CGSSD.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/Clarification.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Clarification.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/Distressed Assets Fund.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Distressed Assets Fund.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/Letter_to_MLIs_dated_Aug_04_2020.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Letter_to_MLIs_dated_Aug_04_2020.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/MSME launches another funding scheme to help the distressed MSME sector.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/MSME launches another funding scheme to help the distressed MSME sector.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/MSME_Web_Clippings_15.10.20.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/MSME_Web_Clippings_15.10.20.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/MSME_gazette_of_india.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/MSME_gazette_of_india.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/Notificationonclassifying.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Notificationonclassifying.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/PIB1623391.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/PIB1623391.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/RBI_NOTIFICATION_02.07.2020.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/RBI_NOTIFICATION_02.07.2020.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/RBI_NOTIFICATION_21.08.2020.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/RBI_NOTIFICATION_21.08.2020.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/Restructuring-of-Advances.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Restructuring-of-Advances.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/Subdebt Booklet version 2.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Subdebt Booklet version 2.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/Success_Stories.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Success_Stories.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/Docs/TestimonialbyFHRAI.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/TestimonialbyFHRAI.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/WriteReadData/WhatsNews/1722658.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/1722658.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/WriteReadData/WhatsNews/4090598.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/4090598.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/WriteReadData/WhatsNews/5696964.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/5696964.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/WriteReadData/WhatsNews/6140702.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/6140702.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/WriteReadData/WhatsNews/7161351.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/7161351.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://champions.gov.in/WriteReadData/WhatsNews/8952691.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/8952691.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://content.dgft.gov.in/Website/EcommExportHandbokMSME_E.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/EcommExportHandbokMSME_E.pdf
MSME CHAMPIONS,https://champions.gov.in/,https://doe.gov.in/sites/default/files/Vivad%20Se%20Vishwas%20I%20-%20Relief%20for%20MSMEs.pdf,"DOWNLOAD_FAILED: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))",
MSME CHAMPIONS,https://champions.gov.in/,https://msme.gov.in/sites/default/files/FlipbookEnglishSchemeBooklet.pdf,DOWNLOAD_FAILED: HTTP 403,
MSME CHAMPIONS,https://champions.gov.in/,https://udyamregistration.gov.in/docs/LettertoMSME%20Ministry-Thank%20you%20note-MSPL-5thOct2020.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/LettertoMSME_20Ministry-Thank_20you_20note-MSPL-5thOct2020.pdf
MSME CHAMPIONS,https://champions.gov.in/,"https://www.dcmsme.gov.in/PPP-MSEs%20Order,2012%20Amendment,2022.pdf",DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/PPP-MSEs_20Order_2012_20Amendment_2022.pdf
MSME New Schemes,https://champions.gov.in/Ministry-of-MSME_Portal/youth_Entrepreneurs-rural_urban_self_employment/New_Schemes.htm,https://champions.gov.in/Docs/AgarbattimakingProject.pdf,DOWNLOADED,Scheme_PDFs/MSME New Schemes/AgarbattimakingProject.pdf
MSME New Schemes,https://champions.gov.in/Ministry-of-MSME_Portal/youth_Entrepreneurs-rural_urban_self_employment/New_Schemes.htm,https://champions.gov.in/Docs/Beekeeping.pdf,DOWNLOADED,Scheme_PDFs/MSME New Schemes/Beekeeping.pdf
MSME New Schemes,https://champions.gov.in/Ministry-of-MSME_Portal/youth_Entrepreneurs-rural_urban_self_employment/New_Schemes.htm,https://champions.gov.in/Docs/Pottery.pdf,DOWNLOADED,Scheme_PDFs/MSME New Schemes/Pottery.pdf
MSME New Schemes,https://champions.gov.in/Ministry-of-MSME_Portal/youth_Entrepreneurs-rural_urban_self_employment/New_Schemes.htm,https://champions.gov.in/Docs/Success_Stories.pdf,DOWNLOADED,Scheme_PDFs/MSME New Schemes/Success_Stories.pdf
MSME New Schemes,https://champions.gov.in/Ministry-of-MSME_Portal/youth_Entrepreneurs-rural_urban_self_employment/New_Schemes.htm,https://champions.gov.in/Docs/TestimonialbyFHRAI.pdf,DOWNLOADED,Scheme_PDFs/MSME New Schemes/TestimonialbyFHRAI.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/ATL_Calendar_2021_to_2022.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL_Calendar_2021_to_2022.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/MyATL-User-Manual.pdf,DOWNLOADED,Scheme_PDFs/Space Module/MyATL-User-Manual.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/ATL-calendar-2025.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL-calendar-2025.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/ATL-calendar.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL-calendar.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/ATL_Calendar_2022-23.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL_Calendar_2022-23.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/ATL_Community_Day.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL_Community_Day.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/ATL_Orientation_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL_Orientation_Brochure.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/ATL_SIP_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL_SIP_Brochure.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/ATL_Teacher_Book_high_res.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL_Teacher_Book_high_res.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/ATL_Teacher_of_change_book.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL_Teacher_of_change_book.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/Assessment-Report-of-Atal-tinkering-Labs.pdf,DOWNLOADED,Scheme_PDFs/Space Module/Assessment-Report-of-Atal-tinkering-Labs.pdf
